Station_Name,Avg_July_MaxT,Peak_Record,Asset_Name,Status,Lat,Lng,State
YOUNGTOWN,109.2173913,113.0,NONE FOUND,CRITICAL DESERT,33.594,-112.301,AZ
YOUNGTOWN,108.0384615,116.0,NONE FOUND,CRITICAL DESERT,33.594,-112.301,AZ
YOUNGTOWN,105.7419355,115.0,NONE FOUND,CRITICAL DESERT,33.594,-112.301,AZ
YOUNGTOWN,108.0322581,114.0,NONE FOUND,CRITICAL DESERT,33.594,-112.301,AZ
YOUNGTOWN,108.9677419,118.0,NONE FOUND,CRITICAL DESERT,33.594,-112.301,AZ
YOUNGTOWN,103.2258065,113.0,NONE FOUND,CRITICAL DESERT,33.594,-112.301,AZ
YOUNGTOWN,106.5806452,115.0,NONE FOUND,CRITICAL DESERT,33.594,-112.301,AZ
YOUNGTOWN,112.3225806,118.0,NONE FOUND,CRITICAL DESERT,33.594,-112.301,AZ
YOUNGTOWN,112.0,117.0,NONE FOUND,CRITICAL DESERT,33.594,-112.301,AZ
YOUNGTOWN,110.9090909,118.0,NONE FOUND,CRITICAL DESERT,33.594,-112.301,AZ
YUCCA 1 NNE,104.7741935,111.0,NONE FOUND,CRITICAL DESERT,34.877,-114.134,AZ
YUCCA 1 NNE,104.1111111,115.0,NONE FOUND,CRITICAL DESERT,34.877,-114.134,AZ
YUCCA 1 NNE,,,NONE FOUND,CRITICAL DESERT,34.877,-114.134,AZ
YUCCA 1 NNE,,,NONE FOUND,CRITICAL DESERT,34.877,-114.134,AZ
YUCCA 1 NNE,,,NONE FOUND,CRITICAL DESERT,34.877,-114.134,AZ
YUCCA 1 NNE,,,NONE FOUND,CRITICAL DESERT,34.877,-114.134,AZ
YUCCA 1 NNE,,,NONE FOUND,CRITICAL DESERT,34.877,-114.134,AZ
YUCCA 1 NNE,,,NONE FOUND,CRITICAL DESERT,34.877,-114.134,AZ
YUCCA 1 NNE,,,NONE FOUND,CRITICAL DESERT,34.877,-114.134,AZ
YUCCA 1 NNE,,,NONE FOUND,CRITICAL DESERT,34.877,-114.134,AZ
ALPINE,90.77419355,103.0,NONE FOUND,CRITICAL DESERT,32.836,-116.777,AZ
ALPINE,90.77419355,103.0,NONE FOUND,CRITICAL DESERT,32.836,-116.777,CA
ALPINE,89.51612903,99.0,NONE FOUND,CRITICAL DESERT,32.836,-116.777,AZ
ALPINE,89.51612903,99.0,NONE FOUND,CRITICAL DESERT,32.836,-116.777,CA
ALPINE,92.77419355,109.0,NONE FOUND,CRITICAL DESERT,32.836,-116.777,AZ
ALPINE,92.77419355,109.0,NONE FOUND,CRITICAL DESERT,32.836,-116.777,CA
ALPINE,88.90322581,98.0,NONE FOUND,CRITICAL DESERT,32.836,-116.777,AZ
ALPINE,88.90322581,98.0,NONE FOUND,CRITICAL DESERT,32.836,-116.777,CA
ALPINE,89.87096774,103.0,NONE FOUND,CRITICAL DESERT,32.836,-116.777,AZ
ALPINE,89.87096774,103.0,NONE FOUND,CRITICAL DESERT,32.836,-116.777,CA
ALPINE,89.77419355,95.0,NONE FOUND,CRITICAL DESERT,32.836,-116.777,AZ
ALPINE,89.77419355,95.0,NONE FOUND,CRITICAL DESERT,32.836,-116.777,CA
ALPINE,88.80645161,94.0,NONE FOUND,CRITICAL DESERT,32.836,-116.777,AZ
ALPINE,88.80645161,94.0,NONE FOUND,CRITICAL DESERT,32.836,-116.777,CA
ALPINE,92.22580645,100.0,NONE FOUND,CRITICAL DESERT,32.836,-116.777,AZ
ALPINE,92.22580645,100.0,NONE FOUND,CRITICAL DESERT,32.836,-116.777,CA
ALPINE,93.0,100.0,NONE FOUND,CRITICAL DESERT,32.836,-116.777,AZ
ALPINE,93.0,100.0,NONE FOUND,CRITICAL DESERT,32.836,-116.777,CA
ALPINE,86.48387097,95.0,NONE FOUND,CRITICAL DESERT,32.836,-116.777,AZ
ALPINE,86.48387097,95.0,NONE FOUND,CRITICAL DESERT,32.836,-116.777,CA
ANGWIN PACIFIC UNION COLLEGE,85.61290323,96.0,NONE FOUND,CRITICAL DESERT,38.573,-122.441,CA
ANGWIN PACIFIC UNION COLLEGE,88.70967742,99.0,NONE FOUND,CRITICAL DESERT,38.573,-122.441,CA
ANGWIN PACIFIC UNION COLLEGE,87.09677419,96.0,NONE FOUND,CRITICAL DESERT,38.573,-122.441,CA
ANGWIN PACIFIC UNION COLLEGE,84.67741935,94.0,NONE FOUND,CRITICAL DESERT,38.573,-122.441,CA
ANGWIN PACIFIC UNION COLLEGE,80.25806452,90.0,NONE FOUND,CRITICAL DESERT,38.573,-122.441,CA
ANGWIN PACIFIC UNION COLLEGE,86.09677419,101.0,NONE FOUND,CRITICAL DESERT,38.573,-122.441,CA
ANGWIN PACIFIC UNION COLLEGE,83.32258065,92.0,NONE FOUND,CRITICAL DESERT,38.573,-122.441,CA
ANGWIN PACIFIC UNION COLLEGE,85.96774194,97.0,NONE FOUND,CRITICAL DESERT,38.573,-122.441,CA
ANGWIN PACIFIC UNION COLLEGE,89.93548387,102.0,NONE FOUND,CRITICAL DESERT,38.573,-122.441,CA
ANGWIN PACIFIC UNION COLLEGE,80.12903226,91.0,NONE FOUND,CRITICAL DESERT,38.573,-122.441,CA
ANTIOCH PUMPING PLANT #3,91.29032258,105.0,NONE FOUND,CRITICAL DESERT,37.983,-121.752,CA
ANTIOCH PUMPING PLANT #3,,,NONE FOUND,CRITICAL DESERT,37.983,-121.752,CA
ANTIOCH PUMPING PLANT #3,,,NONE FOUND,CRITICAL DESERT,37.983,-121.752,CA
ANTIOCH PUMPING PLANT #3,89.75,99.0,NONE FOUND,CRITICAL DESERT,37.983,-121.752,CA
ANTIOCH PUMPING PLANT #3,92.0,101.0,NONE FOUND,CRITICAL DESERT,37.983,-121.752,CA
ANTIOCH PUMPING PLANT #3,93.58064516,108.0,NONE FOUND,CRITICAL DESERT,37.983,-121.752,CA
ANTIOCH PUMPING PLANT #3,,,NONE FOUND,CRITICAL DESERT,37.983,-121.752,CA
ANTIOCH PUMPING PLANT #3,,,NONE FOUND,CRITICAL DESERT,37.983,-121.752,CA
ANTIOCH PUMPING PLANT #3,,,NONE FOUND,CRITICAL DESERT,37.983,-121.752,CA
ANTIOCH PUMPING PLANT #3,,,NONE FOUND,CRITICAL DESERT,37.983,-121.752,CA
BEN LOMOND NO. 4,90.61290323,101.0,NONE FOUND,CRITICAL DESERT,37.086,-122.08,CA
BEN LOMOND NO. 4,93.58064516,112.0,NONE FOUND,CRITICAL DESERT,37.086,-122.08,CA
BEN LOMOND NO. 4,93.4516129,108.0,NONE FOUND,CRITICAL DESERT,37.086,-122.08,CA
BEN LOMOND NO. 4,89.09677419,105.0,NONE FOUND,CRITICAL DESERT,37.086,-122.08,CA
BEN LOMOND NO. 4,88.16129032,100.0,NONE FOUND,CRITICAL DESERT,37.086,-122.08,CA
BEN LOMOND NO. 4,88.77419355,102.0,NONE FOUND,CRITICAL DESERT,37.086,-122.08,CA
BEN LOMOND NO. 4,90.41935484,97.0,NONE FOUND,CRITICAL DESERT,37.086,-122.08,CA
BEN LOMOND NO. 4,92.61290323,103.0,NONE FOUND,CRITICAL DESERT,37.086,-122.08,CA
BEN LOMOND NO. 4,90.66666667,98.0,NONE FOUND,CRITICAL DESERT,37.086,-122.08,CA
BEN LOMOND NO. 4,81.80952381,89.0,NONE FOUND,CRITICAL DESERT,37.086,-122.08,CA
BERKELEY,72.03225806,81.0,NONE FOUND,CRITICAL DESERT,37.874,-122.26,CA
BERKELEY,75.35483871,88.0,NONE FOUND,CRITICAL DESERT,37.874,-122.26,CA
BERKELEY,74.06451613,86.0,NONE FOUND,CRITICAL DESERT,37.874,-122.26,CA
BERKELEY,75.61290323,86.0,NONE FOUND,CRITICAL DESERT,37.874,-122.26,CA
BERKELEY,73.90322581,86.0,NONE FOUND,CRITICAL DESERT,37.874,-122.26,CA
BERKELEY,66.2,74.0,NONE FOUND,CRITICAL DESERT,37.874,-122.26,CA
BERKELEY,73.35483871,80.0,NONE FOUND,CRITICAL DESERT,37.874,-122.26,CA
BERKELEY,74.0,83.0,NONE FOUND,CRITICAL DESERT,37.874,-122.26,CA
BERKELEY,,,NONE FOUND,CRITICAL DESERT,37.874,-122.26,CA
BERKELEY,74.5,76.0,NONE FOUND,CRITICAL DESERT,37.874,-122.26,CA
BIG BAR 4 E,,,NONE FOUND,CRITICAL DESERT,40.74,-123.208,CA
BIG BAR 4 E,96.35714286,105.0,NONE FOUND,CRITICAL DESERT,40.74,-123.208,CA
BIG BAR 4 E,,,NONE FOUND,CRITICAL DESERT,40.74,-123.208,CA
BIG BAR 4 E,,,NONE FOUND,CRITICAL DESERT,40.74,-123.208,CA
BIG BAR 4 E,,,NONE FOUND,CRITICAL DESERT,40.74,-123.208,CA
BIG BAR 4 E,,,NONE FOUND,CRITICAL DESERT,40.74,-123.208,CA
BIG BAR 4 E,,,NONE FOUND,CRITICAL DESERT,40.74,-123.208,CA
BIG BAR 4 E,,,NONE FOUND,CRITICAL DESERT,40.74,-123.208,CA
BIG BAR 4 E,,,NONE FOUND,CRITICAL DESERT,40.74,-123.208,CA
BIG BAR 4 E,,,NONE FOUND,CRITICAL DESERT,40.74,-123.208,CA
BIG BEAR LAKE,81.38709677,87.0,NONE FOUND,CRITICAL DESERT,34.243,-116.917,CA
BIG BEAR LAKE,81.5483871,88.0,NONE FOUND,CRITICAL DESERT,34.243,-116.917,CA
BIG BEAR LAKE,81.58064516,88.0,NONE FOUND,CRITICAL DESERT,34.243,-116.917,CA
BIG BEAR LAKE,78.64516129,86.0,NONE FOUND,CRITICAL DESERT,34.243,-116.917,CA
BIG BEAR LAKE,80.03225806,86.0,NONE FOUND,CRITICAL DESERT,34.243,-116.917,CA
BIG BEAR LAKE,81.4516129,90.0,NONE FOUND,CRITICAL DESERT,34.243,-116.917,CA
BIG BEAR LAKE,80.4516129,85.0,NONE FOUND,CRITICAL DESERT,34.243,-116.917,CA
BIG BEAR LAKE,82.80645161,92.0,NONE FOUND,CRITICAL DESERT,34.243,-116.917,CA
BIG BEAR LAKE,84.74193548,92.0,NONE FOUND,CRITICAL DESERT,34.243,-116.917,CA
BIG BEAR LAKE,78.5483871,87.0,NONE FOUND,CRITICAL DESERT,34.243,-116.917,CA
BOCA,85.5483871,98.0,NONE FOUND,CRITICAL DESERT,39.389,-120.094,CA
BOCA,88.64516129,95.0,NONE FOUND,CRITICAL DESERT,39.389,-120.094,CA
BOCA,90.70967742,96.0,NONE FOUND,CRITICAL DESERT,39.389,-120.094,CA
BOCA,84.41935484,93.0,NONE FOUND,CRITICAL DESERT,39.389,-120.094,CA
BOCA,87.5483871,95.0,NONE FOUND,CRITICAL DESERT,39.389,-120.094,CA
BOCA,91.06451613,98.0,NONE FOUND,CRITICAL DESERT,39.389,-120.094,CA
BOCA,87.4516129,98.0,NONE FOUND,CRITICAL DESERT,39.389,-120.094,CA
BOCA,88.06451613,97.0,NONE FOUND,CRITICAL DESERT,39.389,-120.094,CA
BOCA,91.29032258,99.0,NONE FOUND,CRITICAL DESERT,39.389,-120.094,CA
BOCA,86.12903226,98.0,NONE FOUND,CRITICAL DESERT,39.389,-120.094,CA
BORREGO DESERT PARK,109.6333333,116.0,NONE FOUND,CRITICAL DESERT,33.256,-116.404,CA
BORREGO DESERT PARK,109.3870968,121.0,NONE FOUND,CRITICAL DESERT,33.256,-116.404,CA
BORREGO DESERT PARK,109.483871,119.0,NONE FOUND,CRITICAL DESERT,33.256,-116.404,CA
BORREGO DESERT PARK,108.3548387,116.0,NONE FOUND,CRITICAL DESERT,33.256,-116.404,CA
BORREGO DESERT PARK,110.6774194,121.0,NONE FOUND,CRITICAL DESERT,33.256,-116.404,CA
BORREGO DESERT PARK,107.7741935,117.0,NONE FOUND,CRITICAL DESERT,33.256,-116.404,CA
BORREGO DESERT PARK,107.0322581,114.0,NONE FOUND,CRITICAL DESERT,33.256,-116.404,CA
BORREGO DESERT PARK,110.6774194,117.0,NONE FOUND,CRITICAL DESERT,33.256,-116.404,CA
BORREGO DESERT PARK,112.1935484,121.0,NONE FOUND,CRITICAL DESERT,33.256,-116.404,CA
BORREGO DESERT PARK,106.3548387,115.0,NONE FOUND,CRITICAL DESERT,33.256,-116.404,CA
BURNEY,,,NONE FOUND,CRITICAL DESERT,40.88,-121.655,CA
BURNEY,,,NONE FOUND,CRITICAL DESERT,40.88,-121.655,CA
BURNEY,,,NONE FOUND,CRITICAL DESERT,40.88,-121.655,CA
BURNEY,,,NONE FOUND,CRITICAL DESERT,40.88,-121.655,CA
BURNEY,,,NONE FOUND,CRITICAL DESERT,40.88,-121.655,CA
BURNEY,,,NONE FOUND,CRITICAL DESERT,40.88,-121.655,CA
BURNEY,,,NONE FOUND,CRITICAL DESERT,40.88,-121.655,CA
BURNEY,,,NONE FOUND,CRITICAL DESERT,40.88,-121.655,CA
BURNEY,,,NONE FOUND,CRITICAL DESERT,40.88,-121.655,CA
BURNEY,,,NONE FOUND,CRITICAL DESERT,40.88,-121.655,CA
BUTTONWILLOW,99.38709677,107.0,NONE FOUND,CRITICAL DESERT,35.403,-119.47,CA
BUTTONWILLOW,100.9259259,104.0,NONE FOUND,CRITICAL DESERT,35.403,-119.47,CA
BUTTONWILLOW,101.9032258,108.0,NONE FOUND,CRITICAL DESERT,35.403,-119.47,CA
BUTTONWILLOW,98.06451613,107.0,NONE FOUND,CRITICAL DESERT,35.403,-119.47,CA
BUTTONWILLOW,99.22580645,105.0,NONE FOUND,CRITICAL DESERT,35.403,-119.47,CA
BUTTONWILLOW,103.8064516,112.0,NONE FOUND,CRITICAL DESERT,35.403,-119.47,CA
BUTTONWILLOW,,,NONE FOUND,CRITICAL DESERT,35.403,-119.47,CA
BUTTONWILLOW,,,NONE FOUND,CRITICAL DESERT,35.403,-119.47,CA
BUTTONWILLOW,,,NONE FOUND,CRITICAL DESERT,35.403,-119.47,CA
BUTTONWILLOW,98.41935484,107.0,NONE FOUND,CRITICAL DESERT,35.403,-119.47,CA
CACHUMA LAKE,94.77419355,105.0,NONE FOUND,CRITICAL DESERT,34.582,-119.982,CA
CACHUMA LAKE,96.93548387,110.0,NONE FOUND,CRITICAL DESERT,34.582,-119.982,CA
CACHUMA LAKE,98.06451613,110.0,NONE FOUND,CRITICAL DESERT,34.582,-119.982,CA
CACHUMA LAKE,91.70967742,106.0,NONE FOUND,CRITICAL DESERT,34.582,-119.982,CA
CACHUMA LAKE,92.22580645,105.0,NONE FOUND,CRITICAL DESERT,34.582,-119.982,CA
CACHUMA LAKE,95.58064516,104.0,NONE FOUND,CRITICAL DESERT,34.582,-119.982,CA
CACHUMA LAKE,92.87096774,105.0,NONE FOUND,CRITICAL DESERT,34.582,-119.982,CA
CACHUMA LAKE,95.4516129,105.0,NONE FOUND,CRITICAL DESERT,34.582,-119.982,CA
CACHUMA LAKE,96.48387097,106.0,NONE FOUND,CRITICAL DESERT,34.582,-119.982,CA
CACHUMA LAKE,88.77419355,97.0,NONE FOUND,CRITICAL DESERT,34.582,-119.982,CA
CALAVERAS BIG TREES,80.81481481,90.0,NONE FOUND,CRITICAL DESERT,38.277,-120.311,CA
CALAVERAS BIG TREES,83.88888889,91.0,NONE FOUND,CRITICAL DESERT,38.277,-120.311,CA
CALAVERAS BIG TREES,84.35483871,89.0,NONE FOUND,CRITICAL DESERT,38.277,-120.311,CA
CALAVERAS BIG TREES,78.26923077,85.0,NONE FOUND,CRITICAL DESERT,38.277,-120.311,CA
CALAVERAS BIG TREES,81.90322581,87.0,NONE FOUND,CRITICAL DESERT,38.277,-120.311,CA
CALAVERAS BIG TREES,86.63636364,96.0,NONE FOUND,CRITICAL DESERT,38.277,-120.311,CA
CALAVERAS BIG TREES,84.8,90.0,NONE FOUND,CRITICAL DESERT,38.277,-120.311,CA
CALAVERAS BIG TREES,82.93333333,94.0,NONE FOUND,CRITICAL DESERT,38.277,-120.311,CA
CALAVERAS BIG TREES,90.72727273,96.0,NONE FOUND,CRITICAL DESERT,38.277,-120.311,CA
CALAVERAS BIG TREES,79.44444444,86.0,NONE FOUND,CRITICAL DESERT,38.277,-120.311,CA
CALLAHAN,90.03225806,102.0,NONE FOUND,CRITICAL DESERT,41.338,-122.825,CA
CALLAHAN,93.12903226,98.0,NONE FOUND,CRITICAL DESERT,41.338,-122.825,CA
CALLAHAN,92.03225806,98.0,NONE FOUND,CRITICAL DESERT,41.338,-122.825,CA
CALLAHAN,,,NONE FOUND,CRITICAL DESERT,41.338,-122.825,CA
CALLAHAN,,,NONE FOUND,CRITICAL DESERT,41.338,-122.825,CA
CALLAHAN,,,NONE FOUND,CRITICAL DESERT,41.338,-122.825,CA
CALLAHAN,,,NONE FOUND,CRITICAL DESERT,41.338,-122.825,CA
CALLAHAN,,,NONE FOUND,CRITICAL DESERT,41.338,-122.825,CA
CALLAHAN,,,NONE FOUND,CRITICAL DESERT,41.338,-122.825,CA
CALLAHAN,,,NONE FOUND,CRITICAL DESERT,41.338,-122.825,CA
CAMPO,97.25806452,108.0,NONE FOUND,CRITICAL DESERT,32.626,-116.47,CA
CAMPO,97.25806452,108.0,NONE FOUND,CRITICAL DESERT,32.626,-116.47,CA
CAMPO,97.03225806,108.0,NONE FOUND,CRITICAL DESERT,32.626,-116.47,CA
CAMPO,95.22580645,103.0,NONE FOUND,CRITICAL DESERT,32.626,-116.47,CA
CAMPO,95.90322581,107.0,NONE FOUND,CRITICAL DESERT,32.626,-116.47,CA
CAMPO,98.22580645,103.0,NONE FOUND,CRITICAL DESERT,32.626,-116.47,CA
CAMPO,95.77419355,103.0,NONE FOUND,CRITICAL DESERT,32.626,-116.47,CA
CAMPO,99.51612903,106.0,NONE FOUND,CRITICAL DESERT,32.626,-116.47,CA
CAMPO,100.8709677,110.0,NONE FOUND,CRITICAL DESERT,32.626,-116.47,CA
CAMPO,93.4516129,103.0,NONE FOUND,CRITICAL DESERT,32.626,-116.47,CA
CAMP PARDEE,,,NONE FOUND,CRITICAL DESERT,38.249,-120.843,CA
CAMP PARDEE,,,NONE FOUND,CRITICAL DESERT,38.249,-120.843,CA
CAMP PARDEE,,,NONE FOUND,CRITICAL DESERT,38.249,-120.843,CA
CAMP PARDEE,,,NONE FOUND,CRITICAL DESERT,38.249,-120.843,CA
CAMP PARDEE,,,NONE FOUND,CRITICAL DESERT,38.249,-120.843,CA
CAMP PARDEE,,,NONE FOUND,CRITICAL DESERT,38.249,-120.843,CA
CAMP PARDEE,,,NONE FOUND,CRITICAL DESERT,38.249,-120.843,CA
CAMP PARDEE,,,NONE FOUND,CRITICAL DESERT,38.249,-120.843,CA
CAMP PARDEE,,,NONE FOUND,CRITICAL DESERT,38.249,-120.843,CA
CAMP PARDEE,,,NONE FOUND,CRITICAL DESERT,38.249,-120.843,CA
CEDARVILLE,88.17857143,100.0,NONE FOUND,CRITICAL DESERT,41.53,-120.179,CA
CEDARVILLE,91.78947368,98.0,NONE FOUND,CRITICAL DESERT,41.53,-120.179,CA
CEDARVILLE,94.63157895,98.0,NONE FOUND,CRITICAL DESERT,41.53,-120.179,CA
CEDARVILLE,88.68,95.0,NONE FOUND,CRITICAL DESERT,41.53,-120.179,CA
CEDARVILLE,91.2962963,99.0,NONE FOUND,CRITICAL DESERT,41.53,-120.179,CA
CEDARVILLE,95.96428571,104.0,NONE FOUND,CRITICAL DESERT,41.53,-120.179,CA
CEDARVILLE,95.04,104.0,NONE FOUND,CRITICAL DESERT,41.53,-120.179,CA
CEDARVILLE,93.35483871,103.0,NONE FOUND,CRITICAL DESERT,41.53,-120.179,CA
CEDARVILLE,95.74193548,103.0,NONE FOUND,CRITICAL DESERT,41.53,-120.179,CA
CEDARVILLE,90.66666667,101.0,NONE FOUND,CRITICAL DESERT,41.53,-120.179,CA
CHESTER,85.41935484,97.0,NONE FOUND,CRITICAL DESERT,40.303,-121.242,CA
CHESTER,89.32258065,98.0,NONE FOUND,CRITICAL DESERT,40.303,-121.242,CA
CHESTER,89.48387097,95.0,NONE FOUND,CRITICAL DESERT,40.303,-121.242,CA
CHESTER,84.41935484,96.0,NONE FOUND,CRITICAL DESERT,40.303,-121.242,CA
CHESTER,87.90322581,98.0,NONE FOUND,CRITICAL DESERT,40.303,-121.242,CA
CHESTER,88.75,100.0,NONE FOUND,CRITICAL DESERT,40.303,-121.242,CA
CHESTER,88.46428571,98.0,NONE FOUND,CRITICAL DESERT,40.303,-121.242,CA
CHESTER,,,NONE FOUND,CRITICAL DESERT,40.303,-121.242,CA
CHESTER,96.38709677,100.0,NONE FOUND,CRITICAL DESERT,40.303,-121.242,CA
CHESTER,83.90322581,96.0,NONE FOUND,CRITICAL DESERT,40.303,-121.242,CA
CHULA VISTA,77.5483871,87.0,NONE FOUND,CRITICAL DESERT,32.64,-117.086,CA
CHULA VISTA,75.64516129,79.0,NONE FOUND,CRITICAL DESERT,32.64,-117.086,CA
CHULA VISTA,77.96774194,96.0,NONE FOUND,CRITICAL DESERT,32.64,-117.086,CA
CHULA VISTA,74.0,83.0,NONE FOUND,CRITICAL DESERT,32.64,-117.086,CA
CHULA VISTA,75.5483871,84.0,NONE FOUND,CRITICAL DESERT,32.64,-117.086,CA
CHULA VISTA,75.41935484,83.0,NONE FOUND,CRITICAL DESERT,32.64,-117.086,CA
CHULA VISTA,74.03225806,78.0,NONE FOUND,CRITICAL DESERT,32.64,-117.086,CA
CHULA VISTA,75.12903226,83.0,NONE FOUND,CRITICAL DESERT,32.64,-117.086,CA
CHULA VISTA,75.80645161,82.0,NONE FOUND,CRITICAL DESERT,32.64,-117.086,CA
CHULA VISTA,75.61290323,80.0,NONE FOUND,CRITICAL DESERT,32.64,-117.086,CA
CLOVERDALE,94.73333333,107.0,NONE FOUND,CRITICAL DESERT,38.793,-123.026,CA
CLOVERDALE,99.03448276,110.0,NONE FOUND,CRITICAL DESERT,38.793,-123.026,CA
CLOVERDALE,97.5,108.0,NONE FOUND,CRITICAL DESERT,38.793,-123.026,CA
CLOVERDALE,89.77419355,101.0,NONE FOUND,CRITICAL DESERT,38.793,-123.026,CA
CLOVERDALE,89.56666667,102.0,NONE FOUND,CRITICAL DESERT,38.793,-123.026,CA
CLOVERDALE,92.8,109.0,NONE FOUND,CRITICAL DESERT,38.793,-123.026,CA
CLOVERDALE,89.48387097,101.0,NONE FOUND,CRITICAL DESERT,38.793,-123.026,CA
CLOVERDALE,93.03225806,105.0,NONE FOUND,CRITICAL DESERT,38.793,-123.026,CA
CLOVERDALE,96.5483871,108.0,NONE FOUND,CRITICAL DESERT,38.793,-123.026,CA
CLOVERDALE,86.80645161,101.0,NONE FOUND,CRITICAL DESERT,38.793,-123.026,CA
COLFAX,95.55172414,106.0,NONE FOUND,CRITICAL DESERT,39.09,-120.947,CA
COLFAX,97.51612903,104.0,NONE FOUND,CRITICAL DESERT,39.09,-120.947,CA
COLFAX,99.58064516,106.0,NONE FOUND,CRITICAL DESERT,39.09,-120.947,CA
COLFAX,92.70967742,100.0,NONE FOUND,CRITICAL DESERT,39.09,-120.947,CA
COLFAX,92.25806452,99.0,NONE FOUND,CRITICAL DESERT,39.09,-120.947,CA
COLFAX,96.09677419,106.0,NONE FOUND,CRITICAL DESERT,39.09,-120.947,CA
COLFAX,90.74193548,99.0,NONE FOUND,CRITICAL DESERT,39.09,-120.947,CA
COLFAX,92.48387097,103.0,NONE FOUND,CRITICAL DESERT,39.09,-120.947,CA
COLFAX,96.61290323,107.0,NONE FOUND,CRITICAL DESERT,39.09,-120.947,CA
COLFAX,87.93548387,97.0,NONE FOUND,CRITICAL DESERT,39.09,-120.947,CA
COLUSA 2 SSW,94.61290323,105.0,NONE FOUND,CRITICAL DESERT,39.188,-122.027,CA
COLUSA 2 SSW,96.74193548,105.0,NONE FOUND,CRITICAL DESERT,39.188,-122.027,CA
COLUSA 2 SSW,96.12903226,104.0,NONE FOUND,CRITICAL DESERT,39.188,-122.027,CA
COLUSA 2 SSW,92.22580645,104.0,NONE FOUND,CRITICAL DESERT,39.188,-122.027,CA
COLUSA 2 SSW,94.12903226,100.0,NONE FOUND,CRITICAL DESERT,39.188,-122.027,CA
COLUSA 2 SSW,95.51612903,106.0,NONE FOUND,CRITICAL DESERT,39.188,-122.027,CA
COLUSA 2 SSW,95.32258065,102.0,NONE FOUND,CRITICAL DESERT,39.188,-122.027,CA
COLUSA 2 SSW,95.48387097,106.0,NONE FOUND,CRITICAL DESERT,39.188,-122.027,CA
COLUSA 2 SSW,98.7,109.0,NONE FOUND,CRITICAL DESERT,39.188,-122.027,CA
COLUSA 2 SSW,92.70967742,99.0,NONE FOUND,CRITICAL DESERT,39.188,-122.027,CA
CORCORAN IRRIGATION DIST.,99.93548387,108.0,NONE FOUND,CRITICAL DESERT,36.097,-119.582,CA
CORCORAN IRRIGATION DIST.,101.1612903,104.0,NONE FOUND,CRITICAL DESERT,36.097,-119.582,CA
CORCORAN IRRIGATION DIST.,101.2903226,106.0,NONE FOUND,CRITICAL DESERT,36.097,-119.582,CA
CORCORAN IRRIGATION DIST.,99.0,107.0,NONE FOUND,CRITICAL DESERT,36.097,-119.582,CA
CORCORAN IRRIGATION DIST.,98.83870968,106.0,NONE FOUND,CRITICAL DESERT,36.097,-119.582,CA
CORCORAN IRRIGATION DIST.,103.1935484,112.0,NONE FOUND,CRITICAL DESERT,36.097,-119.582,CA
CORCORAN IRRIGATION DIST.,100.1935484,109.0,NONE FOUND,CRITICAL DESERT,36.097,-119.582,CA
CORCORAN IRRIGATION DIST.,101.0322581,109.0,NONE FOUND,CRITICAL DESERT,36.097,-119.582,CA
CORCORAN IRRIGATION DIST.,104.7096774,114.0,NONE FOUND,CRITICAL DESERT,36.097,-119.582,CA
CORCORAN IRRIGATION DIST.,97.29032258,106.0,NONE FOUND,CRITICAL DESERT,36.097,-119.582,CA
COVELO,,,NONE FOUND,CRITICAL DESERT,39.816,-123.244,CA
COVELO,,,NONE FOUND,CRITICAL DESERT,39.816,-123.244,CA
COVELO,,,NONE FOUND,CRITICAL DESERT,39.816,-123.244,CA
COVELO,,,NONE FOUND,CRITICAL DESERT,39.816,-123.244,CA
COVELO,,,NONE FOUND,CRITICAL DESERT,39.816,-123.244,CA
COVELO,,,NONE FOUND,CRITICAL DESERT,39.816,-123.244,CA
COVELO,,,NONE FOUND,CRITICAL DESERT,39.816,-123.244,CA
COVELO,,,NONE FOUND,CRITICAL DESERT,39.816,-123.244,CA
COVELO,,,NONE FOUND,CRITICAL DESERT,39.816,-123.244,CA
COVELO,,,NONE FOUND,CRITICAL DESERT,39.816,-123.244,CA
CRESCENT CITY 3 NNW,,,NONE FOUND,CRITICAL DESERT,41.796,-124.215,CA
CRESCENT CITY 3 NNW,,,NONE FOUND,CRITICAL DESERT,41.796,-124.215,CA
CRESCENT CITY 3 NNW,,,NONE FOUND,CRITICAL DESERT,41.796,-124.215,CA
CRESCENT CITY 3 NNW,,,NONE FOUND,CRITICAL DESERT,41.796,-124.215,CA
CRESCENT CITY 3 NNW,,,NONE FOUND,CRITICAL DESERT,41.796,-124.215,CA
CRESCENT CITY 3 NNW,,,NONE FOUND,CRITICAL DESERT,41.796,-124.215,CA
CRESCENT CITY 3 NNW,,,NONE FOUND,CRITICAL DESERT,41.796,-124.215,CA
CRESCENT CITY 3 NNW,,,NONE FOUND,CRITICAL DESERT,41.796,-124.215,CA
CRESCENT CITY 3 NNW,,,NONE FOUND,CRITICAL DESERT,41.796,-124.215,CA
CRESCENT CITY 3 NNW,,,NONE FOUND,CRITICAL DESERT,41.796,-124.215,CA
CULVER CITY,79.93103448,87.0,NONE FOUND,CRITICAL DESERT,34.005,-118.414,CA
CULVER CITY,79.85714286,89.0,NONE FOUND,CRITICAL DESERT,34.005,-118.414,CA
CULVER CITY,82.32258065,95.0,NONE FOUND,CRITICAL DESERT,34.005,-118.414,CA
